skill_id,c_layer1,c_layer2,c_layer3
959288.0,0,1.0,0
959290.0,2,3.0,0
959292.0,5,1.0,0
959293.0,5,2.0,1
959296.0,5,0.0,0
959297.0,5,0.0,1
959298.0,5,1.0,0
959301.0,5,4.0,0
959302.0,2,4.0,2
959303.0,3,1.0,1
959305.0,5,0.0,2
959308.0,5,1.0,1
959309.0,5,1.0,0
959310.0,0,2.0,0
959312.0,5,0.0,1
959315.0,24,0.0,
959316.0,1,0.0,1
959318.0,2,1.0,0
959319.0,3,1.0,0
959321.0,3,3.0,2
959323.0,0,4.0,2
959324.0,3,1.0,0
959325.0,0,4.0,0
959327.0,3,0.0,2
959328.0,0,4.0,2
959330.0,0,2.0,1
959332.0,0,4.0,1
959337.0,5,1.0,1
959341.0,5,4.0,0
959342.0,5,1.0,2
959343.0,3,1.0,4
959344.0,5,0.0,1
959345.0,1,2.0,2
959346.0,2,1.0,0
959347.0,25,0.0,
959350.0,3,1.0,1
959351.0,5,1.0,1
959352.0,5,0.0,2
959353.0,1,1.0,2
959354.0,5,0.0,1
959357.0,3,2.0,1
959358.0,2,3.0,1
959359.0,0,4.0,2
959360.0,0,2.0,3
959361.0,5,3.0,0
959363.0,5,1.0,0
959364.0,2,0.0,2
959365.0,3,2.0,1
959367.0,5,4.0,1
959368.0,2,1.0,1
959374.0,1,3.0,0
959375.0,2,4.0,2
959377.0,5,4.0,3
959380.0,0,4.0,0
959381.0,1,0.0,3
959383.0,5,0.0,3
959384.0,5,1.0,0
959385.0,0,4.0,2
959386.0,3,3.0,0
959387.0,2,2.0,0
959390.0,2,3.0,2
959391.0,2,4.0,1
959394.0,0,4.0,1
959395.0,3,3.0,0
959396.0,0,4.0,2
959397.0,0,3.0,2
959401.0,3,1.0,0
959406.0,0,2.0,3
959412.0,0,1.0,2
959414.0,0,4.0,0
959416.0,5,4.0,1
959417.0,0,4.0,1
959419.0,3,0.0,2
959420.0,3,2.0,1
959422.0,2,4.0,1
959423.0,0,0.0,1
959425.0,5,1.0,2
959689.0,2,3.0,0
959758.0,3,1.0,0
972433.0,2,3.0,0
972442.0,0,2.0,2
972447.0,0,2.0,2
972449.0,0,0.0,3
972468.0,2,1.0,1
972473.0,0,1.0,1
972487.0,5,5.0,0
972517.0,3,0.0,1
972525.0,3,0.0,1
972526.0,2,3.0,0
972527.0,2,3.0,0
972528.0,3,0.0,2
972529.0,3,0.0,2
972530.0,2,3.0,0
972531.0,0,2.0,1
972532.0,2,3.0,1
972533.0,5,2.0,1
972534.0,3,0.0,1
972535.0,0,2.0,0
972536.0,3,2.0,1
972537.0,0,1.0,3
972538.0,3,0.0,2
972539.0,0,3.0,3
972540.0,2,3.0,1
972541.0,0,3.0,3
972542.0,2,0.0,1
972543.0,2,3.0,0
972544.0,2,3.0,1
972545.0,2,2.0,0
972546.0,2,3.0,1
972547.0,5,5.0,0
972548.0,5,2.0,0
972549.0,0,3.0,3
972550.0,0,2.0,2
972551.0,0,2.0,0
972552.0,2,3.0,1
972553.0,2,2.0,0
972554.0,2,0.0,1
972555.0,5,5.0,1
972556.0,2,3.0,1
972557.0,0,3.0,3
972558.0,5,5.0,3
972559.0,2,3.0,1
972560.0,0,1.0,0
972561.0,5,5.0,0
972562.0,5,5.0,0
972563.0,0,2.0,0
972564.0,2,2.0,0
972565.0,5,1.0,0
972566.0,3,2.0,0
972567.0,2,3.0,1
972568.0,3,3.0,2
972569.0,2,3.0,1
972570.0,0,2.0,0
972571.0,3,3.0,0
972572.0,2,3.0,0
972575.0,0,2.0,2
972576.0,5,5.0,0
972577.0,2,1.0,0
972579.0,5,5.0,0
972580.0,5,5.0,3
972581.0,3,0.0,2
972582.0,5,1.0,0
972583.0,5,5.0,3
972586.0,0,1.0,0
972587.0,3,2.0,0
972588.0,2,3.0,1
972589.0,0,3.0,1
972590.0,2,3.0,2
972591.0,2,3.0,1
972592.0,5,1.0,2
972593.0,0,0.0,3
972594.0,5,5.0,0
972595.0,0,2.0,0
972596.0,0,2.0,2
972597.0,0,1.0,0
972598.0,5,2.0,1
972599.0,5,5.0,2
972600.0,5,5.0,1
972602.0,3,0.0,0
972603.0,3,0.0,1
972604.0,5,5.0,0
972605.0,5,2.0,1
972607.0,0,2.0,0
972608.0,2,3.0,1
972609.0,5,5.0,0
972610.0,0,2.0,0
972611.0,5,5.0,1
972614.0,0,2.0,3
972615.0,0,1.0,0
972616.0,2,0.0,1
972617.0,5,5.0,1
972619.0,0,3.0,3
972620.0,0,1.0,3
972621.0,0,2.0,3
972622.0,3,0.0,0
972623.0,3,2.0,0
972625.0,2,3.0,1
972626.0,2,3.0,1
972627.0,0,1.0,2
972628.0,5,5.0,0
972630.0,3,0.0,1
972631.0,2,1.0,0
972632.0,0,3.0,3
972635.0,2,2.0,0
972636.0,2,3.0,1
972637.0,2,3.0,2
972638.0,2,3.0,2
972639.0,0,1.0,0
972640.0,3,0.0,0
972641.0,2,3.0,2
972642.0,0,2.0,1
972643.0,5,5.0,0
972644.0,0,1.0,0
972645.0,5,5.0,0
972646.0,2,3.0,1
972647.0,0,2.0,1
972648.0,2,3.0,2
972649.0,5,5.0,0
972650.0,2,3.0,0
972651.0,2,3.0,1
972652.0,5,5.0,0
972653.0,3,0.0,1
972654.0,5,5.0,2
972655.0,2,3.0,2
972656.0,2,3.0,0
972657.0,2,0.0,2
972658.0,5,2.0,0
972659.0,3,0.0,1
972660.0,2,3.0,2
972661.0,5,5.0,2
972662.0,2,3.0,0
972663.0,2,3.0,1
972664.0,5,5.0,0
972665.0,5,5.0,1
972666.0,3,0.0,0
972667.0,5,1.0,2
972668.0,0,1.0,3
972669.0,5,5.0,0
972670.0,3,0.0,1
972671.0,2,3.0,1
972672.0,5,5.0,2
972673.0,2,3.0,1
972674.0,0,2.0,1
972675.0,2,3.0,2
972676.0,2,3.0,1
972677.0,0,2.0,3
972678.0,5,5.0,0
972679.0,5,5.0,0
972680.0,3,0.0,0
972681.0,1,3.0,1
972682.0,1,1.0,3
972683.0,2,3.0,2
972684.0,5,5.0,0
972685.0,3,2.0,0
972686.0,5,1.0,2
972687.0,3,0.0,1
972688.0,3,3.0,0
972691.0,3,0.0,2
972692.0,0,3.0,3
972693.0,3,0.0,1
972694.0,3,0.0,1
972695.0,3,1.0,3
972697.0,5,5.0,2
972698.0,0,2.0,3
972699.0,0,2.0,3
972700.0,2,1.0,1
972701.0,3,0.0,0
972702.0,5,1.0,0
972709.0,3,0.0,1
972719.0,3,3.0,0
972733.0,2,2.0,2
972753.0,0,2.0,3
972758.0,0,1.0,0
972760.0,2,4.0,1
972766.0,5,4.0,0
972773.0,3,0.0,2
972774.0,0,2.0,3
972778.0,2,0.0,1
972784.0,2,1.0,0
972786.0,3,3.0,1
972787.0,2,1.0,1
972788.0,5,1.0,2
972789.0,3,0.0,1
972790.0,2,4.0,2
972791.0,2,2.0,2
972792.0,3,3.0,2
972794.0,1,2.0,1
972795.0,3,0.0,3
972796.0,5,5.0,0
972797.0,3,0.0,0
972798.0,1,2.0,1
972799.0,0,1.0,2
972800.0,3,1.0,2
972801.0,3,3.0,1
972802.0,2,0.0,1
972803.0,0,1.0,3
972804.0,3,3.0,2
972805.0,2,0.0,1
972806.0,1,2.0,2
972807.0,3,1.0,1
972808.0,0,1.0,2
972809.0,5,3.0,1
972810.0,2,2.0,0
972811.0,0,1.0,0
972813.0,3,3.0,1
972815.0,2,2.0,0
972816.0,2,2.0,0
972817.0,2,4.0,0
972819.0,2,4.0,0
972820.0,2,3.0,2
972822.0,1,0.0,1
972823.0,3,3.0,2
972824.0,3,0.0,0
972825.0,1,3.0,0
972826.0,2,2.0,0
972827.0,2,0.0,3
972828.0,2,1.0,0
972830.0,3,0.0,1
972831.0,3,1.0,2
972832.0,1,3.0,0
972833.0,1,3.0,1
972834.0,2,2.0,3
972835.0,2,0.0,2
972836.0,2,0.0,0
972837.0,0,1.0,0
972838.0,2,4.0,0
972840.0,2,2.0,0
972841.0,2,2.0,2
972842.0,1,0.0,0
972843.0,2,2.0,1
972844.0,3,3.0,0
972845.0,0,3.0,1
972846.0,5,1.0,2
972848.0,3,0.0,2
972850.0,5,2.0,1
972851.0,2,0.0,2
972852.0,2,2.0,0
972853.0,0,1.0,0
972854.0,0,1.0,0
972855.0,1,3.0,0
972856.0,2,2.0,2
972857.0,2,2.0,0
972858.0,2,4.0,2
972859.0,0,3.0,3
972860.0,3,0.0,1
972861.0,5,5.0,3
972862.0,2,2.0,2
972863.0,3,0.0,3
972864.0,5,5.0,2
972865.0,3,0.0,2
972866.0,3,0.0,2
972867.0,1,2.0,2
972868.0,2,0.0,2
972871.0,0,1.0,0
972872.0,0,3.0,1
972873.0,1,3.0,1
972874.0,1,0.0,0
972875.0,3,2.0,0
972876.0,0,3.0,3
972877.0,2,2.0,0
972878.0,2,2.0,0
972879.0,2,3.0,0
972880.0,5,1.0,1
972881.0,2,0.0,1
972882.0,3,1.0,2
972883.0,3,3.0,2
972884.0,2,0.0,1
972885.0,3,0.0,1
972886.0,2,3.0,2
972887.0,2,0.0,2
972889.0,2,0.0,3
972890.0,1,3.0,1
972892.0,3,3.0,0
972893.0,3,1.0,2
972895.0,1,2.0,1
972896.0,2,2.0,2
972897.0,2,0.0,1
972898.0,2,3.0,2
972899.0,5,5.0,2
972901.0,2,4.0,2
972902.0,1,0.0,1
972903.0,2,2.0,4
972904.0,2,0.0,0
972905.0,2,2.0,4
972907.0,5,4.0,2
972908.0,2,0.0,1
972909.0,3,3.0,1
972910.0,2,2.0,3
972911.0,0,2.0,1
972912.0,2,2.0,2
972913.0,3,2.0,1
972914.0,3,1.0,1
972915.0,2,0.0,2
972916.0,1,1.0,1
972917.0,3,2.0,1
972918.0,0,1.0,1
972919.0,2,2.0,0
972921.0,3,0.0,0
972922.0,3,3.0,1
972923.0,1,1.0,3
972924.0,5,1.0,1
972925.0,2,2.0,1
972926.0,5,5.0,2
972927.0,0,3.0,0
972928.0,3,3.0,1
972929.0,2,2.0,0
972930.0,1,0.0,2
972931.0,2,3.0,2
972932.0,2,2.0,0
972933.0,2,2.0,0
972934.0,0,3.0,1
972935.0,1,2.0,0
972936.0,2,2.0,2
972937.0,2,2.0,2
972938.0,2,3.0,2
972939.0,2,3.0,2
972940.0,3,3.0,2
972941.0,1,0.0,1
972942.0,3,2.0,1
972943.0,2,2.0,0
972944.0,1,2.0,2
972945.0,3,2.0,0
972946.0,5,2.0,0
972947.0,3,3.0,1
972948.0,0,3.0,2
972949.0,2,2.0,2
972950.0,2,2.0,2
972951.0,2,4.0,2
972952.0,0,1.0,0
972953.0,3,3.0,2
972954.0,5,5.0,2
972955.0,0,2.0,0
972956.0,2,2.0,2
972957.0,2,2.0,0
972958.0,3,2.0,0
972959.0,0,1.0,2
972960.0,5,1.0,0
972961.0,0,4.0,1
972962.0,5,1.0,1
972964.0,3,1.0,0
972965.0,3,1.0,0
972966.0,0,0.0,1
972967.0,3,0.0,0
972968.0,3,3.0,2
972969.0,1,3.0,1
972973.0,5,0.0,3
972976.0,1,0.0,0
972977.0,3,1.0,2
974145.0,0,3.0,2
974146.0,2,4.0,2
974147.0,0,2.0,0
974148.0,0,2.0,1
974149.0,0,0.0,0
974150.0,3,3.0,2
974151.0,5,0.0,1
974152.0,2,4.0,0
974153.0,5,0.0,0
974154.0,5,0.0,3
974155.0,0,0.0,0
974156.0,0,2.0,3
974157.0,3,2.0,0
974158.0,0,2.0,2
974159.0,2,0.0,0
974160.0,2,4.0,2
974161.0,0,3.0,1
974162.0,0,2.0,3
974163.0,3,1.0,0
974164.0,5,4.0,1
974165.0,5,3.0,0
974166.0,0,3.0,4
974167.0,5,0.0,3
974168.0,5,4.0,3
974169.0,2,0.0,1
974171.0,5,3.0,0
974172.0,0,2.0,2
974173.0,2,4.0,0
974174.0,2,4.0,2
974175.0,5,4.0,1
974176.0,3,1.0,3
974177.0,0,1.0,3
974179.0,5,1.0,3
974180.0,3,1.0,2
974181.0,5,0.0,4
974182.0,2,2.0,3
974183.0,5,0.0,0
974184.0,2,3.0,0
974185.0,0,3.0,1
974186.0,0,1.0,1
974188.0,5,3.0,0
974189.0,0,2.0,3
974191.0,0,0.0,1
974192.0,3,1.0,4
974193.0,2,1.0,1
974194.0,2,2.0,3
974195.0,5,2.0,2
974196.0,0,1.0,2
974197.0,3,3.0,0
974198.0,3,3.0,0
974199.0,5,0.0,3
974200.0,0,4.0,2
974201.0,0,3.0,4
974202.0,2,1.0,0
974203.0,2,2.0,3
974204.0,0,3.0,1
974205.0,5,3.0,0
974206.0,0,3.0,4
974207.0,5,5.0,0
974208.0,0,2.0,1
974209.0,0,2.0,0
974210.0,0,4.0,0
974211.0,2,4.0,1
974212.0,0,0.0,2
974213.0,0,2.0,3
974214.0,0,3.0,1
974215.0,0,4.0,1
974217.0,2,2.0,1
974218.0,2,3.0,1
974219.0,2,3.0,1
974220.0,3,3.0,1
974221.0,2,2.0,1
974222.0,3,1.0,3
974223.0,0,2.0,3
974224.0,2,0.0,2
974225.0,0,1.0,1
974226.0,1,1.0,2
974227.0,3,1.0,1
974228.0,5,1.0,0
974229.0,5,1.0,2
974230.0,0,2.0,2
974232.0,2,0.0,2
974233.0,5,1.0,3
974234.0,3,1.0,3
974235.0,5,1.0,3
974236.0,2,4.0,0
974237.0,2,3.0,0
974238.0,3,1.0,1
974239.0,0,2.0,3
974240.0,5,5.0,1
974241.0,5,0.0,2
974242.0,3,1.0,0
974243.0,3,1.0,3
974244.0,2,3.0,2
974245.0,5,1.0,1
974246.0,5,3.0,0
974247.0,1,2.0,1
974248.0,0,2.0,1
974249.0,5,4.0,1
974250.0,5,0.0,2
974251.0,2,0.0,3
974252.0,5,5.0,2
974270.0,0,2.0,2
974281.0,0,2.0,0
974286.0,5,0.0,2
974342.0,5,5.0,0
974648.0,1,2.0,0
974649.0,0,4.0,1
974651.0,2,3.0,2
974653.0,1,3.0,0
974654.0,0,3.0,4
974655.0,2,0.0,0
974656.0,2,0.0,0
974657.0,3,1.0,3
974658.0,2,3.0,1
974659.0,1,3.0,0
974660.0,5,0.0,2
974662.0,1,2.0,1
974663.0,0,2.0,0
974664.0,5,1.0,2
974665.0,2,2.0,1
974666.0,1,0.0,1
974667.0,3,1.0,3
974668.0,3,1.0,0
974669.0,5,0.0,0
974670.0,1,0.0,3
974671.0,3,1.0,0
974672.0,0,1.0,2
974673.0,1,2.0,0
974674.0,5,4.0,1
974675.0,2,2.0,1
974676.0,2,2.0,3
974677.0,3,3.0,1
974679.0,2,3.0,1
974680.0,0,4.0,1
974681.0,1,2.0,0
974682.0,1,0.0,1
974683.0,5,1.0,1
974684.0,0,2.0,1
974685.0,5,0.0,3
974686.0,1,2.0,2
974687.0,5,0.0,4
974688.0,0,4.0,0
974689.0,0,1.0,1
974690.0,3,1.0,1
974691.0,3,1.0,3
974692.0,5,1.0,2
974693.0,2,2.0,3
974694.0,2,4.0,2
974696.0,0,3.0,2
974697.0,0,2.0,0
974698.0,1,2.0,1
974699.0,3,3.0,2
974700.0,5,0.0,3
974701.0,5,0.0,3
974702.0,0,4.0,1
974703.0,0,2.0,0
974704.0,2,1.0,0
974705.0,0,0.0,1
974706.0,1,2.0,0
974707.0,0,2.0,1
974708.0,5,1.0,2
974709.0,5,1.0,2
974710.0,2,3.0,2
974711.0,2,2.0,3
974712.0,5,0.0,2
974713.0,0,3.0,0
974714.0,0,1.0,0
974715.0,5,3.0,1
974716.0,2,3.0,2
974717.0,5,0.0,3
974718.0,3,1.0,3
974719.0,3,3.0,1
974720.0,5,0.0,0
974721.0,5,0.0,0
974722.0,3,1.0,3
974723.0,1,2.0,0
974724.0,5,0.0,2
974725.0,5,5.0,0
974726.0,5,0.0,1
974727.0,2,2.0,1
974728.0,0,2.0,1
974729.0,0,3.0,0
974730.0,6,0.0,0
974732.0,6,0.0,0
974733.0,5,0.0,2
974734.0,5,0.0,3
974735.0,1,3.0,0
974736.0,3,1.0,3
974737.0,0,2.0,0
974738.0,0,2.0,2
974739.0,0,2.0,3
974740.0,0,3.0,2
974741.0,3,1.0,4
974742.0,1,0.0,0
974743.0,3,1.0,1
974744.0,3,0.0,2
974745.0,5,0.0,3
974746.0,3,1.0,2
974747.0,2,4.0,0
974748.0,5,0.0,1
974749.0,2,0.0,0
974750.0,2,3.0,2
974751.0,3,1.0,3
974752.0,0,2.0,0
974753.0,6,2.0,0
974754.0,0,3.0,0
974755.0,0,3.0,3
974756.0,3,1.0,3
974757.0,2,0.0,2
974758.0,0,4.0,0
974759.0,0,2.0,0
974760.0,1,0.0,0
974761.0,3,0.0,1
974762.0,2,4.0,0
974763.0,2,2.0,3
974764.0,0,4.0,1
974765.0,3,1.0,0
974766.0,0,0.0,0
974767.0,2,0.0,1
974768.0,2,2.0,3
974769.0,2,0.0,0
974770.0,3,2.0,1
974771.0,1,1.0,2
974772.0,3,1.0,1
974773.0,0,2.0,3
974774.0,1,1.0,1
974775.0,3,0.0,0
974776.0,2,0.0,0
974777.0,5,1.0,1
974778.0,0,3.0,3
974779.0,5,0.0,2
974780.0,5,1.0,0
974781.0,2,1.0,1
974782.0,0,2.0,1
974783.0,2,1.0,0
974784.0,3,1.0,0
974785.0,3,1.0,2
974786.0,0,3.0,4
974787.0,0,2.0,1
974788.0,5,5.0,2
974789.0,5,1.0,2
974791.0,3,3.0,1
974792.0,1,2.0,0
974793.0,0,3.0,1
974794.0,0,4.0,0
974795.0,5,3.0,1
974796.0,2,2.0,1
974797.0,2,0.0,0
974798.0,0,2.0,0
974799.0,0,0.0,1
974800.0,2,2.0,1
974801.0,0,3.0,4
974803.0,3,1.0,4
974804.0,2,3.0,2
974805.0,0,1.0,0
974806.0,3,0.0,2
974807.0,6,1.0,0
974808.0,2,4.0,2
974809.0,0,1.0,1
974810.0,0,0.0,1
974811.0,0,2.0,3
974812.0,1,2.0,0
974813.0,6,0.0,0
974814.0,0,3.0,4
974815.0,3,1.0,1
974816.0,0,2.0,2
974817.0,1,2.0,1
974818.0,3,0.0,0
974819.0,6,3.0,0
974820.0,5,1.0,2
974821.0,3,1.0,2
974822.0,1,0.0,3
974823.0,5,4.0,1
974824.0,3,3.0,1
974825.0,2,0.0,3
974826.0,0,1.0,2
974827.0,5,4.0,1
974828.0,0,2.0,3
974829.0,2,1.0,0
974830.0,0,2.0,3
974831.0,0,3.0,3
974833.0,0,2.0,3
974834.0,2,1.0,1
974835.0,3,2.0,0
974836.0,2,2.0,3
974837.0,1,1.0,4
974838.0,3,1.0,3
974839.0,2,3.0,2
974840.0,5,4.0,1
974841.0,0,3.0,0
974842.0,3,1.0,0
974843.0,2,0.0,0
974844.0,3,1.0,1
974845.0,0,3.0,1
974846.0,0,4.0,1
974847.0,0,2.0,0
974848.0,5,0.0,0
974849.0,5,1.0,0
974850.0,2,3.0,1
974851.0,2,0.0,0
974852.0,2,3.0,1
974853.0,0,2.0,1
974854.0,5,0.0,1
974855.0,2,1.0,0
974856.0,3,3.0,1
974857.0,0,2.0,0
974858.0,3,1.0,1
974860.0,0,0.0,3
974861.0,3,1.0,2
974862.0,0,3.0,1
974863.0,2,1.0,0
974864.0,3,3.0,2
974865.0,0,1.0,1
974866.0,1,1.0,4
974868.0,5,4.0,1
974869.0,0,0.0,0
974870.0,3,3.0,2
974871.0,5,1.0,2
974872.0,2,2.0,2
974873.0,0,2.0,0
974875.0,2,0.0,0
974876.0,3,1.0,0
974877.0,3,3.0,2
974878.0,2,0.0,0
974879.0,5,1.0,2
974880.0,3,0.0,2
974881.0,3,0.0,1
974882.0,0,1.0,2
974883.0,1,3.0,1
974885.0,0,4.0,2
974886.0,2,3.0,0
974887.0,0,2.0,1
974888.0,2,4.0,1
974889.0,0,0.0,2
974890.0,5,0.0,3
974891.0,2,3.0,2
974892.0,3,2.0,1
974894.0,5,0.0,1
974895.0,0,3.0,0
974896.0,0,0.0,2
974897.0,2,3.0,2
974898.0,2,1.0,0
974899.0,0,2.0,2
974900.0,2,0.0,2
974901.0,3,1.0,0
974902.0,1,1.0,3
974903.0,1,2.0,1
974904.0,0,3.0,1
974905.0,1,0.0,2
974906.0,0,2.0,1
974907.0,0,4.0,2
974908.0,5,0.0,1
974909.0,5,0.0,3
974910.0,2,1.0,0
974911.0,2,0.0,2
974912.0,3,1.0,4
974913.0,5,0.0,1
974915.0,0,2.0,2
974916.0,5,4.0,2
974917.0,5,1.0,0
974918.0,0,4.0,2
974919.0,0,3.0,0
974920.0,0,1.0,2
974922.0,0,4.0,2
974923.0,3,3.0,1
974924.0,3,0.0,1
974925.0,5,4.0,1
974926.0,5,4.0,1
974927.0,5,0.0,1
974928.0,2,1.0,0
974930.0,5,5.0,2
974931.0,0,3.0,0
974932.0,5,0.0,3
974933.0,2,2.0,2
974934.0,0,1.0,2
974935.0,5,5.0,0
974936.0,2,0.0,2
974938.0,3,3.0,0
974939.0,0,2.0,1
976859.0,5,0.0,3
976860.0,6,1.0,0
976864.0,3,1.0,3
976867.0,2,1.0,0
976870.0,2,2.0,3
976879.0,3,1.0,2
976883.0,3,1.0,4
976907.0,0,1.0,3
976950.0,5,0.0,0
976953.0,0,2.0,2
976972.0,3,1.0,1
976984.0,2,1.0,0
976990.0,0,4.0,1
977058.0,3,1.0,0
977062.0,3,1.0,3
977064.0,3,0.0,2
977067.0,5,0.0,0
977069.0,3,1.0,0
977086.0,0,3.0,4
977126.0,3,2.0,1
977256.0,2,0.0,2
977265.0,2,2.0,3
977337.0,5,1.0,2
977342.0,5,1.0,2
977349.0,5,4.0,2
977354.0,5,1.0,1
977355.0,5,4.0,1
977356.0,5,2.0,1
977466.0,5,2.0,1
977589.0,3,1.0,0
977769.0,5,3.0,1
977779.0,2,1.0,0
977782.0,3,2.0,0
977800.0,3,1.0,1
977801.0,3,1.0,1
977802.0,1,0.0,1
977803.0,2,2.0,1
977804.0,0,3.0,2
977805.0,5,1.0,1
977806.0,1,0.0,3
977807.0,1,2.0,1
977882.0,0,1.0,0
1586999.0,4,2.0,0
1587404.0,4,3.0,0
1587405.0,4,1.0,0
1587407.0,4,0.0,0
1587408.0,4,0.0,1
1587409.0,4,3.0,1
1587410.0,4,0.0,2
1587411.0,4,3.0,0
1587412.0,4,0.0,2
1587413.0,4,4.0,0
1587414.0,4,3.0,2
1587415.0,4,2.0,1
1587416.0,4,4.0,1
1587417.0,4,0.0,3
1587418.0,4,5.0,0
1587419.0,4,5.0,0
1587420.0,4,0.0,1
1587421.0,4,3.0,3
1587422.0,4,1.0,0
1587423.0,4,0.0,0
1587424.0,4,3.0,2
1587425.0,4,1.0,1
1587426.0,4,1.0,0
1587427.0,4,4.0,2
1587428.0,4,0.0,1
1587430.0,4,5.0,0
1587431.0,4,3.0,4
1587432.0,4,5.0,1
1587433.0,4,5.0,2
1587434.0,4,3.0,2
1587435.0,4,3.0,2
1587436.0,4,5.0,0
1587437.0,4,0.0,2
1587438.0,4,0.0,1
1587439.0,4,2.0,2
1587440.0,4,4.0,0
1587442.0,4,1.0,1
1587443.0,4,4.0,3
1587444.0,4,5.0,3
1587445.0,4,3.0,0
1587446.0,4,2.0,3
1587448.0,4,2.0,2
1587449.0,4,0.0,2
1587451.0,4,3.0,0
1587453.0,4,3.0,1
1587454.0,4,5.0,0
1587455.0,4,1.0,0
1587456.0,4,0.0,2
1587457.0,4,3.0,2
1587458.0,4,0.0,0
1587459.0,4,3.0,2
1587461.0,4,0.0,0
1587462.0,4,5.0,4
1587463.0,4,4.0,2
1587464.0,4,3.0,2
1587465.0,4,4.0,4
1587466.0,4,4.0,1
1587467.0,4,0.0,0
1587468.0,4,0.0,2
1587469.0,4,3.0,2
1587470.0,4,4.0,1
1587471.0,4,6.0,0
1587472.0,4,0.0,0
1587473.0,4,3.0,4
1587474.0,4,4.0,2
1587475.0,4,3.0,4
1587476.0,4,3.0,2
1587477.0,4,3.0,2
1587478.0,4,6.0,1
1587479.0,4,6.0,2
1587480.0,4,3.0,2
1587481.0,4,0.0,0
1587482.0,4,3.0,2
1587483.0,4,4.0,5
1587484.0,4,0.0,2
1587485.0,4,0.0,2
1587486.0,4,6.0,1
1587487.0,4,3.0,3
1587488.0,4,4.0,2
1587489.0,4,3.0,3
1587491.0,4,4.0,4
1587492.0,4,5.0,1
1587493.0,4,2.0,1
1587495.0,4,5.0,0
1587568.0,4,6.0,3
1587630.0,4,1.0,2
1587631.0,4,4.0,1
1587684.0,4,7.0,0
1587699.0,4,0.0,1
1587703.0,4,5.0,5
1587704.0,4,6.0,2
1587705.0,4,6.0,4
1587710.0,4,2.0,3
1587714.0,26,0.0,
1587716.0,4,0.0,3
1587717.0,4,0.0,3
1587718.0,4,0.0,3
1587719.0,4,0.0,3
1587740.0,4,3.0,2
1587742.0,4,4.0,2
1587745.0,4,0.0,2
1587749.0,4,7.0,1
1587750.0,4,7.0,1
1587753.0,4,7.0,1
1587754.0,4,7.0,1
1587755.0,4,5.0,2
1587756.0,4,5.0,2
1587759.0,4,7.0,1
1587760.0,4,5.0,1
1587773.0,4,1.0,0
1587774.0,4,1.0,3
1587785.0,4,4.0,5
1587786.0,4,3.0,4
1587788.0,4,5.0,1
1587791.0,4,5.0,1
1587799.0,4,5.0,1
1587800.0,4,5.0,1
1587818.0,4,1.0,0
1587832.0,4,1.0,3
1587838.0,4,5.0,0
1587839.0,4,6.0,2
1587840.0,4,6.0,2
1587841.0,4,6.0,2
1587843.0,4,6.0,2
1587845.0,4,6.0,2
1587853.0,4,2.0,0
1587863.0,4,1.0,0
1587864.0,4,1.0,0
1587868.0,4,1.0,0
1587875.0,4,4.0,3
1587890.0,4,5.0,5
1587904.0,4,0.0,4
1587905.0,4,0.0,4
1587906.0,4,0.0,4
1587908.0,4,0.0,1
1587922.0,4,6.0,2
1587928.0,4,1.0,3
1587929.0,4,1.0,3
1587936.0,4,1.0,3
1587940.0,4,1.0,3
1587943.0,4,0.0,2
1587946.0,4,3.0,4
1587977.0,4,5.0,0
1587989.0,4,3.0,1
1587997.0,4,2.0,4
1587999.0,4,2.0,4
1588001.0,4,2.0,4
1588006.0,4,3.0,4
1588017.0,4,6.0,1
1588034.0,4,5.0,5
1588035.0,4,5.0,5
1588040.0,4,1.0,0
1588052.0,4,3.0,0
1588053.0,4,3.0,0
1588054.0,4,3.0,0
1588057.0,4,3.0,0
1588060.0,4,3.0,0
1588072.0,4,0.0,0
1588078.0,4,3.0,3
1588079.0,4,3.0,3
1588101.0,4,4.0,2
1588124.0,4,0.0,1
1588125.0,4,0.0,3
1588155.0,4,6.0,0
1588157.0,4,6.0,0
1588158.0,4,6.0,0
1588160.0,4,6.0,0
1588175.0,4,5.0,4
1588181.0,4,6.0,1
1588183.0,4,1.0,2
1588197.0,4,7.0,0
1588198.0,4,7.0,0
1588211.0,4,1.0,2
1588219.0,4,6.0,3
1588220.0,4,4.0,3
1588239.0,4,0.0,1
1588246.0,4,5.0,5
1588256.0,4,1.0,1
1588281.0,4,3.0,0
1588284.0,4,2.0,4
1588297.0,4,3.0,1
1588306.0,4,1.0,3
1588307.0,4,1.0,3
1588309.0,4,1.0,3
1588311.0,4,1.0,3
1588314.0,4,6.0,0
1588317.0,4,6.0,0
1588327.0,4,7.0,1
1588328.0,4,7.0,2
1588357.0,4,2.0,4
1588375.0,4,1.0,1
1588379.0,4,1.0,1
1588389.0,4,1.0,1
1588399.0,4,5.0,0
1588418.0,4,0.0,3
1588420.0,4,1.0,3
1588421.0,4,1.0,3
1588422.0,4,5.0,2
1588423.0,4,6.0,4
1588424.0,4,1.0,3
1588427.0,4,1.0,3
1588429.0,4,1.0,3
1588436.0,4,1.0,3
1588438.0,4,0.0,0
1588440.0,4,0.0,0
1588441.0,4,0.0,0
1588448.0,4,2.0,4
1588458.0,4,3.0,2
1588460.0,4,3.0,2
